Tipo de tarea,Intención,Socioestructura,Nombre de la tarea,Enlace Imagen,Imagen,Vídeo,Descripción de la tarea
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio con laterales bajos buscando las espaldas de centrales,https://drive.google.com/file/d/1qEm7i1MoZXPvIx5Qi28pIJ3GSRDjwuv-/view?usp=sharing,,https://drive.google.com/file/d/1DYm4aXpWrM3LEPbk3f8qRVcZA_Yocvtk/view?usp=sharing,Inicio con el objetivo de encontrar las espaldas de los centrales de los lados o de anotar en la portería situada a 3/4 de campo.
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio ante bloque alto,https://drive.google.com/file/d/1vHgQ7ZvVIxsVwstyR0QHsNAC9PFHAxi_/view?usp=sharing,,https://drive.google.com/file/d/1hheYOTZzxowbMour1TwAxgAwyE3h-2_Y/view?usp=sharing,"Inicio ante un equipo que presiona alto.
La intención de iniciar en corto es dejar a dos delanteros en campo contrario emparejados con dos defensas. El objetivo de la salida es hacerles llegar el balón en las mejores condiciones posibles y que estos jueguen un 2vs2 + 2 extremos.
*Si el equipo defensor roba el balón en campo contrario realiza una transición ofensiva utilizando a los dos extremos, que se convierten en sus compañeros."
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio con transformación de línea,https://drive.google.com/file/d/1Ckl7i25FAKDcebVqTeJOmeF0Q6Fg2AW5/view?usp=sharing,,https://drive.google.com/file/d/1JA_Ctiop7MeOEVh5Km6Gn9k1cq4u5hsB/view?usp=sharing,"Inicio de juego con transformación de línea ante la presión alta del equipo rival.
El objetivo es conservar la posesión hasta encontrar la posibilidad de filtrar el pase a las miniporterías. En ese momento, o en el del robo, los atacantes inician un ataque 6 vs portero y el tercer grupo se coloca en el inicio."
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio ante presión que va aumentando de rivales,https://drive.google.com/file/d/1yiOnjV01fdoSlv9RNeT7bbS5Y6-N6o6B/view?usp=sharing,,https://drive.google.com/file/d/1kWbiDSYK-e0aBDtVT1fC1BwVHTBOL1q9/view?usp=sharing,"Inicio contra presión que va aumentando de jugadores cada 10”. El objetivo es conseguir atraer a los defensores para poder filtrar el balón a los tres atacantes que esperan en campo contrario (cuanto más atraigo más fácil es jugar
con ellos).
Cuando lo consiguen, estos intentan progresar y mientras tanto, se lanza un balón a los que hacían la presión para que realicen una transición ofensiva."
Situación de partido,Presión alta,XxX,Inicio ante presión al hombre en dos zonas,https://drive.google.com/file/d/17lQKR0TtWdY8_OybjVOa3ylCoQr3w_hD/view?usp=sharing,,https://drive.google.com/file/d/1y8WV3Q4fUJCDt9UvEQMXuoFli-NehfuN/view?usp=sharing,"Inicio ante una presión hombre a hombre en dos zonas (los defensas rivales solo persiguen hasta que los atacantes abandonan la zona).
El equipo ofensivo tiene que intentar anotar en la portería grande."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Inicio con transición defensiva por pérdida o segundo balón,https://drive.google.com/file/d/1t8mldhvNBn6n99gKdjFTMmcWy6qezbUD/view?usp=sharing,,https://drive.google.com/file/d/1lc4wSKxclHZGHdz_taLBSjnSWUQVIV5t/view?usp=sharing,"Inicio ante presión en bloque a pares con el objetivo de contactar con los 4 jugadores que esperan a lo ancho del centro del campo.
En ese momento o si hubiera habido un robo, los poseedores realizan una transición defensiva priorizando la defensa del espacio."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Inicio y reinicio por zonas con dos balones y transición defensiva,https://drive.google.com/file/d/1x0UsqILkg4CNy9mvIav2pF6EbUgYb8RD/view?usp=sharing,,https://drive.google.com/file/d/1carI116ZOqrlmt2TnsnChL3KsmWbj5Yd/view?usp=sharing,"Inicio y reinicio simultáneos intentando progresar hasta la zona 2-3 y anotar en la portería central.
El equipo defensivo tiene que robar el balón y realizar una transición ofensiva. (En ese momento se desactiva el otro balón). Ante ello, los que han iniciado la jugada con el balón tendrán que estar preparados para realizar la transición defensiva."
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicios y reinicios frente a presión alta,https://drive.google.com/file/d/1HsDLQU_PjPGLoNbBEJL3ZpnjgwqE5wP6/view?usp=sharing,,https://drive.google.com/file/d/17bqy8mRDxUXpWC4N863zSUEDp9SkAk6O/view?usp=sharing,"Inicios y reinicios ante presión alta con cuatro miniporterías que pueden ser atacadas.
Si el equipo que inicia defendiendo roba el balón o si la búsqueda de esa miniportería no es exitosa, se lanzará una transición ofensiva."
Situación de partido,Priorizar defender portería tras pérdida Z 1,XxX,Inicios y reinicios vs una presión de ida y vuelta,https://drive.google.com/file/d/1qqu8q5EMj7ENm392BIgJxAsRsWdyNg7J/view?usp=sharing,,https://drive.google.com/file/d/1ZpViQbj9SXIBHX5pgwVvBiHHkOQbakJs/view?usp=sharing,"Inicio y reinicio de balón de un equipo frente a otro que se gira para ir presionando a ambos lados del campo en función de dónde esté el balón.
Cuando los defensores roben, pueden finalizar en cualquier portería y los que han perdido tienen que hacer una transición defensiva.
Los jugadores que inician con posesión tienen que mantener el balón en su poder."
Situación de partido,Presión alta,XxX,Reinicios ante presión alta en dos zonas,https://drive.google.com/file/d/1OGiH0VqXwpYQE3Em9iHcFmpbQxMlotej/view?usp=sharing,,https://drive.google.com/file/d/1N5NCUSiVHpzA5EIvoEv92PZtOnrLmcDA/view?usp=sharing,"Reinicios ante una presión alta (que intenta mantener la superioridad numérica en la zona más atrasada).
El equipo que inicia con balón tiene que intentar anotar en las miniporterías. El que inicia con él, tiene que intentar robar y anotar en la portería grande."
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio para contactar con última línea y que liberen al compañero,https://drive.google.com/file/d/1ymLzfmwapEjQiBSbyxy0TIU_dTnJ_Ia8/view?usp=sharing,,https://drive.google.com/file/d/12bbXyTeN-53AZRSUJ8lt6mKnm74BJzoE/view?usp=sharing,"Inicio en el que los atacantes intentan contactar con los tres jugadores más avanzados para que estos puedan anotar en la portería contraria. Si hay una dejada de cara, se puede incorporar un cuarto atacante a esa acción.
El equipo que inicia sin balón intenta robar y hacer una transición ofensiva."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Inicio con transición defensiva por éxito o por fracaso,https://drive.google.com/file/d/1y0ClDQ6Jw6EIzvr7xiMknrlZmo8AonWZ/view?usp=sharing,,https://drive.google.com/file/d/1v-XoiMc0qDlvrhqPmoxPROKst0dzbMfH/view?usp=sharing,"Inicio ante presión alta con el objetivo de contactar con los 3 jugadores que esperan a lo ancho del centro del campo.
En ese momento o si hubiera habido un robo, los poseedores realizan una transición defensiva priorizando la defensa del espacio."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Inicio con transición defensiva por conquista de zona o por pérdida,https://drive.google.com/file/d/1zSqhrV4WMsHn6n29YcqpdQd5EQ1XpKPQ/view?usp=sharing,,https://drive.google.com/file/d/1GvRUaxw8Vo52uXieLhcjiPLq3oUsGFZi/view?usp=sharing,"Inicio ante presión alta con el objetivo de conquistar las dos zonas que hay a lo ancho del centro del campo.
En ese momento o si hubiera habido un robo, los poseedores realizan una transición defensiva priorizando la defensa del espacio."
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Inicio y progresión para conquistar los lados del pivote,https://drive.google.com/file/d/1IiYPCRVXoecZPg2qsVpZY6repfYUnljy/view?usp=sharing,,https://drive.google.com/file/d/1NPRPd7n7XWwr3E06-edbrkprKxwS-EFZ/view?usp=sharing,Inicio ante presión alta con el objetivo de conquistar las dos zonas que hay a lo ancho del centro del campo.
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Transición defensiva y ofensiva tras posesiones en sectores,https://drive.google.com/file/d/1D1MeSpHo_n2qbTyGVdpa5BJfe2MycKd8/view?usp=sharing,,https://drive.google.com/file/d/10IJMTJxPxlc-QyflBWRLCeW4cfj6SStA/view?usp=sharing,"Posesión por sectores en las que cuando el equipo defensor roba el balón inicia una transición ofensiva (desde el sector donde se roba).
El equipo que ha perdido el balón hace la transición defensiva.
Se va cambiando de sector y se cambia también la posición inicial de los defensores."
Situación de partido,Priorizar progresar tras robo Z 2-3,XxX,Transición tras posesión de 3 equipos en zona 2,https://drive.google.com/file/d/1xLsXf6T0VFmz5rbKOO9KCz_WMVooZx25/view?usp=sharing,,https://drive.google.com/file/d/18CD4BXKIOuHNaxGN2ITKGP0VqnNYB8O0/view?usp=sharing,"Posesión con un equipo manteniendo en el interior del rectángulo, otro con jugadores exteriores e interiores y uno robando.
Cuando el equipo defensor roba la pelota, lanza una transición ofensiva contra el equipo que estaba fuera, que realiza una transición defensiva."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Transición tras posesión en zona de creación,https://drive.google.com/file/d/1mrpCNgx7y5lONuoNE07jNLviWDTPi18p/view?usp=sharing,,https://drive.google.com/file/d/12qU5H9b_P_8kuNF3UtXVi6zyj09oAlsO/view?usp=sharing,"Posesión en zona de creación y carril central con el objetivo de mantener la posesión contra una presión que busca el robo y salir en transición ofensiva hacia la portería. Tras finalizar esa transición, se cambian de roles."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Doble presión y doble transición,https://drive.google.com/file/d/13sFyWi4WjfuDOzCl93_B_1yZDVPxvDeW/view?usp=sharing,,https://drive.google.com/file/d/1c4lb-qAkw4zuGvG6DBG3YxjIQjkAsPkE/view?usp=sharing,"Mantenimiento de balón en 3+2 vs una presión de 4+1  que intenta robar y realizar una transición ofensiva rápida.
El equipo que inicia con la posesión cuenta con tres jugadores con los que contactar. Si lo hacen, sigue el mantenimiento con la ayuda de los dos jugadores que estén por delante de la línea de 3. 
El equipo que inicia defendiendo tiene un jugador para evitar ese contacto con los tres y tiene dos jugadores exteriores que se unirán a la presión si se produce ese pase o que se unirán a la transición si se produce el robo.
Si ese robo se da, el equipo que ha perdido el balón tiene que replegar priorizando la defensa del carril central y temporizando para que lleguen todos los jugadores posibles.
Puntuación:
- Gol en transición <10´´ - 3 puntos
- Gol en transición >10´´ - 2 puntos
- Transición evitada - 1 punto"
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Doble transición defensiva,https://drive.google.com/file/d/1_rLeZEP8_0TlGfjeD29h2PLcnOHEfayu/view?usp=sharing,,https://drive.google.com/file/d/16uB-vm4NhctwPGgD7SXQEaSYikc2ecq-/view?usp=sharing,"Tras robar el balón en una posesión a un toque, un equipo inicia una transición ofensiva.
Una vez finalizado el ataque, se realiza un regreso defensivo de los jugadores ofensivos ante la transición provocada por una pérdida o por un segundo balón introducido en el juego."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Transición tras pérdida en zona 2,https://drive.google.com/file/d/1c_eLdkuTJba1-fjp9XttrhP3mWW3J9_k/view?usp=sharing,,https://drive.google.com/file/d/17w31z3vK8oynAxYI-iJ-i6cz8jkeB5Tu/view?usp=sharing,"Transición defensiva-ofensiva que se inicia tras una pérdida de una posesión 5vs4 o 4vs3 en el carril central en la zona 2 y con extremos preparados para el ataque. * Posibilidad de añadir los regresos de los carriles exteriores.
El equipo que inicia la posesión, lo hace a un toque y puede anotar en las miniporterías."
Situación de partido,Priorizar progresar tras robo Z 2-3,XxX,Transición tras robo en zona 2-3,https://drive.google.com/file/d/1BoT-WYQzPOxbl603SJb9JpBYjLrXB15K/view?usp=sharing,,https://drive.google.com/file/d/1BsYGdK-jEJMbxU9IA3hJk0BsOCa394q1/view?usp=sharing,Transiciones ofensivas - defensivas que parten desde una posesión en zona 2-3.
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Transición defensiva en oleadas,https://drive.google.com/file/d/15wiyZO4TTD1G00QkuKBJXJNOm2Z3qwFF/view?usp=sharing,,https://drive.google.com/file/d/1xfkhOGsQpKfyb6fB3cXG6aJn9RadVTyt/view?usp=sharing,"4 atacantes inician una transición ofensiva contra la línea de tres.
Los defensores tienen que contemporizar el ataque para que les de tiempo al lateral incorporado y a los centrocampistas a regresar y frenar también la segunda oleada de atacantes."
Situación de partido,Priorizar recuperar tras pérdida Z 3-4,XxX,Ataque en campo contrario y transición tras pérdida,https://drive.google.com/file/d/1N9sOXewBNWhA0Y4GSKD4097xhIkjpDYn/view?usp=sharing,,https://drive.google.com/file/d/1M4-5sLVHDENDSW3wiPnk-0g4Ag9qMWs8/view?usp=sharing,"El equipo ofensivo inicia una posesión en campo contrario con el objetivo de hacer gol.
El equipo defensor busca robar y transitar a la portería contraria aprovechando los dos jugadores descolgados y la incorporación temprana de los extremos.
Cuando se produce ese robo, el equipo que ha perdido tiene que intentar presionar a los cercanos y tapar las líneas de pase próxima para que los alejados puedan recomponer el sistema defensivo en un 1432."
Situación de partido,Priorizar progresar tras robo Z 2-3,3x2,Transiciones encadenadas,https://drive.google.com/file/d/1dhdms47kH6DV9yYh4gTOPHJwg1fsupP9/view?usp=sharing,,https://drive.google.com/file/d/10aqJFFPdJsTuhkOipv8O5cC92EbWtyoE/view?usp=sharing,Transiciones de tres atacantes contra dos defensores y un portero que inician con un balón lanzado a uno de los jugadores ofensivos y que tras finalizar en la primera portería se lanza un segundo balón para que los mismos atacantes hagan la transición hacia la segunda portería.
Situación de partido,Ataque de área llegando,XxX,Transición tras posesión en carriles exteriores de zona central,https://drive.google.com/file/d/1hD0BBKZiHLO3n_mdrIq-OkXXt6MP3K3q/view?usp=sharing,,https://drive.google.com/file/d/1JM8EZO6UJzijORdYIClIUzPxpp_0Dykv/view?usp=sharing,"Rondos 6 vs 3 en la que cuando los defensores roban, lanzan una transición ofensiva en en la que salen los tres jugadores que roban antes, los comodines de ambos rondos y un jugador del lado contrario.
3 defensas del grupo que antes pierde la posesión y 1 del otro lado, realizan la transición defensiva.
En el grupo que no se ha llevado a cabo la pérdida, los jugadores que no se incorporan a la transición, siguen haciendo un rondo."
Situación de partido,Ataque de área llegando,XxX,Transiciones tras rondos en carriles exteriores,https://drive.google.com/file/d/16sxsD2h_R4_Wyeu_9Mn1wao4STgilRqA/view?usp=sharing,,https://drive.google.com/file/d/1kDjefx9rTGXFxEwaOTnxaFzKZAhPF8ri/view?usp=drive_link,"Transiciones que parten de dos rondos situados en los carriles exteriores.
El primer equipo que logre robar el balón y sacarlo del rondo, realiza una transición ofensiva hacia la portería contraria.
Se incorporan a esa transición todos los jugadores (adquiriendo distintos roles).
Si se produce gol, como premio, el segundo balón (que inicia la segunda transición) irá para el mismo equipo. Si no, irá para el equipo contrario. En cualquiera de los casos, se atacará en la otra portería para que el ataque sea también en transición."
Situación de partido,Ataque de área llegando,XxX,Transición tras atracción en carriles,https://drive.google.com/file/d/1do-HWUBaHkk_e9F07nb_a5098jtI7MrQ/view?usp=sharing,,https://drive.google.com/file/d/1PpkypZzmcAZaLgOo_QyxJ93sZReFwJVz/view?usp=sharing,"Se inician dos posesiones en dos rombos situados en los carriles de la zona de creación. 
La posesión que más aguante con el balón iniciará una ataque rápido intentando evitar que lleguen las ayudas defensivas.
Los jugadores que defienden tienen que contemporizar ese ataque para dar tiempo a esas incorporaciones de la línea rebasada por balón."
